8,1500001,Moreton Bay,0125,6928647,542335,0.2,54.367,104.5,8.16,18.19,12,6928647,542335,-27.754889,153.429602
9,1500001,Moreton Bay,0125,6928647,542335,0.2,50.82,112.6,8.35,20.31,4,6928647,542335,-27.754889,153.429602
10,1500001,Moreton Bay,0125,6928647,542335,0.2,51.156,105.5,8.4,22.2,8,6928647,542335,-27.754889,153.429602
11,1500001,Moreton Bay,0125,6928647,542335,0.2,53.257,96.7,8,26.8,41,6928647,542335,-27.754889,153.429602
12,1500001,Moreton Bay,0125,6928647,542335,0.2,53.99,95.5,8.1,21.12,6.4,6928647,542335,-27.754889,153.429602
1,1500001,Moreton Bay,0300,6932157,535544,0.2,22.625,84.9,7.79,26.41,131,6932157,535544,-27.723412,153.360586
2,1500001,Moreton Bay,0300,6932157,535544,0.2,43.112,95.9,7.93,27.89,44,6932157,535544,-27.723412,153.360586
3,1500001,Moreton Bay,0300,6932157,535544,0.2,40.913,112.4,8.12,24.28,11,6932157,535544,-27.723412,153.360586
4,1500001,Moreton Bay,0300,6932157,535544,0.2,49.602,96.2,8.18,22.2,16,6932157,535544,-27.723412,153.360586
5,1500001,Moreton Bay,0300,6932157,535544,0.2,44.91,96.5,7.91,19.12,8,6932157,535544,-27.723412,153.360586
6,1500001,Moreton Bay,0300,6932157,535544,0.2,50.43,102,8.11,15.8,5,6932157,535544,-27.723412,153.360586
7,1500001,Moreton Bay,0300,6932157,535544,0.2,52.421,100.3,8.23,15.21,5,6932157,535544,-27.723412,153.360586
8,1500001,Moreton Bay,0300,6932157,535544,0.2,53.891,104,8.17,17.89,7,6932157,535544,-27.723412,153.360586
9,1500001,Moreton Bay,0300,6932157,535544,0.2,50.289,106.2,8.22,19.02,5,6932157,535544,-27.723412,153.360586
10,1500001,Moreton Bay,0300,6932157,535544,0.2,46.562,96.3,8.23,23.09,8,6932157,535544,-27.723412,153.360586
11,1500001,Moreton Bay,0300,6932157,535544,0.2,53.735,100.8,8.07,26.83,32,6932157,535544,-27.723412,153.360586
